HPO_ICD10_ID	HPO_IDs	HPO_Strings	HPO_Syns	ICD10
HPO_ICD:1271	{'HP:0012161', 'HP:0012158', 'HP:0012159'}	{'Internal carotid artery dissection', 'Carotid artery dissection', 'External carotid artery dissection'}	set()	{'I7771'}
HPO_ICD:1272	{'HP:0012163'}	{'Carotid artery dilatation'}	{'Carotid artery aneurysm'}	{'I720'}
HPO_ICD:1273	{'HP:0012167'}	{'Hair-pulling'}	{'Trichotillomania'}	{'F633'}
HPO_ICD:1274	{'HP:0012170'}	{'Nail-biting'}	{'Nail-biting', 'Onychophagy', 'Onychophagia'}	{'F988'}
HPO_ICD:1275	{'HP:0012181'}	{'Entrapment neuropathy'}	set()	{'G588'}
HPO_ICD:1276	{'HP:0012182'}	{'Oropharyngeal squamous cell carcinoma'}	set()	{'C109'}
HPO_ICD:1277	{'HP:0012189'}	{'Hodgkin lymphoma'}	"{""Hodgkin's lymphoma"", 'Hodgkin disease'}"	{'C8190'}
HPO_ICD:1278	{'HP:0012190'}	{'T-cell lymphoma'}	{'T cell lymphoma'}	{'C8440'}
HPO_ICD:1279	{'HP:0012191'}	{'B-cell lymphoma'}	{'B cell lymphoma'}	{'C8510'}
HPO_ICD:1280	{'HP:0012192'}	{'Cutaneous T-cell lymphoma'}	set()	{'C84A0'}
HPO_ICD:1281	{'HP:0012196'}	{'Cheyne-Stokes respiration'}	{'Periodic respiration'}	{'R063'}
HPO_ICD:1282	{'HP:0030404', 'HP:0012197'}	{'Glucagonoma', 'Insulinoma'}	{'Pancreatic insulinoma'}	{'D378'}
HPO_ICD:1283	{'HP:0012199'}	{'Cluster headache'}	set()	{'G44029', 'G44009', 'G44001', 'G44021'}
HPO_ICD:1284	{'HP:0012203'}	{'Onychomycosis'}	set()	{'B351'}
HPO_ICD:1285	{'HP:0012205'}	{'Globozoospermia'}	set()	{'N468'}
HPO_ICD:1286	{'HP:0012209'}	{'Juvenile myelomonocytic leukemia'}	set()	{'C9330'}
HPO_ICD:1287	{'HP:0012215'}	{'Testicular microlithiasis'}	set()	{'N5089'}
HPO_ICD:1288	{'HP:0012216'}	{'Entrapment neuropathy of suprascapular nerve'}	{'Suprascapular nerve entrapment'}	{'G5680'}
HPO_ICD:1289	{'HP:0012219'}	{'Erythema nodosum'}	set()	{'L52'}
HPO_ICD:1290	{'HP:0012228'}	{'Tension-type headache'}	{'Tension-type headache'}	{'G44209', 'G44201', 'F4541'}
HPO_ICD:1291	{'HP:0012230'}	{'Rhegmatogenous retinal detachment'}	set()	{'H33009'}
HPO_ICD:1292	{'HP:0012231', 'HP:0000541'}	{'Retinal detachment', 'Exudative retinal detachment'}	{'Retinal detachment', 'Serous retinal detachment', 'Detached retina'}	{'H3322', 'H3323', 'H3320', 'H3321'}
HPO_ICD:1293	{'HP:0012233'}	{'Intramuscular hematoma'}	{'IM hematoma', 'Intramuscular haematoma', 'Intramuscular hematomas', 'Intramuscular hemorrhage'}	{'M7981'}
HPO_ICD:1294	{'HP:0012246'}	{'Oculomotor nerve palsy'}	{'Oculomotor neuropathy'}	{'H4900'}
HPO_ICD:1295	{'HP:0012280'}	{'Hepatic amyloidosis'}	set()	{'K77'}
HPO_ICD:1296	{'HP:0012281'}	{'Chylous ascites'}	{'Chyloperitoneum'}	{'I898'}
HPO_ICD:1297	{'HP:0100012', 'HP:0012289', 'HP:0100522', 'HP:0100521', 'HP:0012720', 'HP:0012288', 'HP:0100544', 'HP:0030792'}	{'Thymoma', 'Neoplasm of head and neck', 'Jaw neoplasm', 'Facial neoplasm', 'Neoplasm of the eye', 'Neoplasm of the nose', 'Neoplasm of the heart', 'Neoplasm of the thymus'}	{'Head and neck cancer', 'Neoplasia of the eye', 'Face tumor', 'Head and neck tumor', 'Cardiac neoplasia', 'Cardiac neoplasm', 'Neoplasia of the nose', 'Nasal neoplasm', 'Heart tumor', 'Eye tumor', 'Tumor of the nose', 'Nose cancer', 'Nasal tumor'}	{'C760', 'D4989'}
HPO_ICD:1298	{'HP:0012302'}	{'Herpes simplex encephalitis'}	set()	{'B004'}
HPO_ICD:1299	{'HP:0012312'}	{'Monocytopenia'}	{'Low blood monocyte number'}	{'D72818'}
HPO_ICD:1300	{'HP:0012314'}	"{""Bouchard's node""}"	set()	{'M152'}
HPO_ICD:1301	{'HP:0030833', 'HP:0012318'}	{'Neck pain', 'Occipital neuralgia'}	{'Neck pain'}	{'M542', 'M5481'}
HPO_ICD:1302	{'HP:0012322'}	{'Perifolliculitis'}	{'Perifollicular inflammation'}	{'L0102'}
HPO_ICD:1303	{'HP:0012324'}	{'Myeloid leukemia'}	set()	{'C9290'}
HPO_ICD:1304	{'HP:0012325'}	{'Chronic myelomonocytic leukemia'}	set()	{'C9310'}
HPO_ICD:1305	{'HP:0012327'}	{'Celiac artery compression'}	{'Median arcuate ligament syndrome', 'Dunbar syndrome', 'Celiac axis syndrome'}	{'I774'}
HPO_ICD:1306	{'HP:0012329'}	{'Tufted angioma'}	{'Tufted hemangioma', 'Progressive capillary hemangioma', 'Angioblastoma', 'Angioblastoma of Nakagawa', 'Hypertrophic hemangioma'}	{'D1801'}
HPO_ICD:1307	{'HP:0012330', 'HP:0004743'}	{'Chronic tubulointerstitial nephritis', 'Pyelonephritis'}	set()	{'N136', 'N12', 'N119', 'N16'}
HPO_ICD:1308	{'HP:0012344'}	{'Morphea'}	set()	{'L940'}
HPO_ICD:1309	{'HP:0012370'}	{'Prominence of the zygomatic bone'}	{'Malar hypertrophy', 'Zygomatic hypertrophy', 'Hyperplasia of cheekbone', 'Pronounced cheekbone', 'Hyperplasia of zygomatic bone', 'Prominence of cheekbone', 'Cheekbone excess', 'Zygomatic bone excess'}	{'M8938'}
HPO_ICD:1310	{'HP:0012375'}	{'Chemosis'}	set()	{'H11429'}
HPO_ICD:1311	{'HP:0012377', 'HP:0030517', 'HP:0030520', 'HP:0030521'}	{'Heteronymous hemianopia', 'Hemianopia', 'Bitemporal hemianopia', 'Binasal hemianopia'}	{'Hemianopsia', 'Heteronymous hemianopsia'}	{'H5347'}
HPO_ICD:1312	{'HP:0012385'}	{'Camptodactyly'}	{'Permanent flexion of the finger or toe'}	{'M21249'}
HPO_ICD:1313	{'HP:0012387'}	{'Bronchitis'}	set()	{'J40'}
HPO_ICD:1314	{'HP:0012388'}	{'Acute bronchitis'}	set()	{'J204', 'J205', 'J203', 'J209', 'J200', 'J202', 'J201', 'J206', 'J207', 'J208'}
HPO_ICD:1315	{'HP:0012390'}	{'Anal fissure'}	{'Anal erosion'}	{'K602', 'K600', 'K601', 'K626', 'K6281'}
HPO_ICD:1316	{'HP:0012395'}	{'Seasonal allergy'}	{'Seasonal allergy'}	{'J301', 'J302'}
HPO_ICD:1317	{'HP:0012396', 'HP:0012442'}	{'Biliary dyskinesia', 'Gallbladder dyskinesia'}	set()	{'K828'}
HPO_ICD:1318	{'HP:0012397'}	{'Aortic atherosclerotic lesion'}	{'Atherosclerosis of the aorta', 'Atherosclerotic changes of aorta', 'Plaque build-up in aorta artery', 'Aortic atherosclerosis'}	{'I700'}
HPO_ICD:1319	{'HP:0012399'}	{'Pressure ulcer'}	{'Pressure ulcer', 'Decubitus Ulcer', 'Pressure Sore', 'Bedsore'}	{'L8993', 'L8990', 'L8991', 'L8994', 'L8995', 'L8992'}
HPO_ICD:1320	{'HP:0012413', 'HP:0011092'}	{'Mulberry molar', 'Notched primary central incisor'}	"{'Syphilitic primary incisor', ""Hutchinson's incisor"", ""Hutchinson's teeth"", 'Notched front baby tooth', ""Hutchinson's sign"", 'Syphilitic permanent first molar', 'Notched front deciduous tooth', 'Notched front primary tooth', 'Hutchinson-boeck teeth'}"	{'A5052', 'B028'}
HPO_ICD:1321	{'HP:0012417', 'HP:0012415'}	{'Hypocapnia', 'Abnormal blood gas level'}	{'Reduced carbon dioxide in the blood', 'Hypocarbia', 'Abnormal blood gas level'}	{'R7981'}
HPO_ICD:1322	{'HP:0030874', 'HP:0012418'}	{'Hypoxemia', 'Oxygen desaturation on exertion'}	{'O2 desaturation on exertion', 'Low blood oxygen level'}	{'R0902'}
HPO_ICD:1323	{'HP:0012123', 'HP:0012424'}	{'Chorioretinitis', 'Posterior uveitis'}	{'Choroiditis'}	{'H30899', 'H3091', 'H30893', 'H3090', 'H30892', 'H3093', 'H30891', 'H3092'}
HPO_ICD:1324	{'HP:0012425'}	{'Stercoral ulcer'}	{'Colon ulcer', 'Recto-sigmoid colon stercoral ulcer'}	{'K633'}
HPO_ICD:1325	{'HP:0012426'}	{'Optic disc drusen'}	set()	{'H47322', 'H47329', 'H47323', 'H47321'}
HPO_ICD:1326	{'HP:0012448'}	{'Delayed myelination'}	set()	{'G988'}
HPO_ICD:1327	{'HP:0012450'}	{'Chronic constipation'}	{'Infrequent bowel movements', 'Chronic constipation'}	{'K5909'}
HPO_ICD:1328	{'HP:0012452'}	{'Restless legs'}	{'Restless legs syndrome', 'Willis-Ekbom disease', 'Wittmaack-Ekbom syndrome'}	{'G2581'}
HPO_ICD:1329	{'HP:0012459'}	{'Hypnic headache'}	{'Alarm clock headache'}	{'G4481'}
HPO_ICD:1330	{'HP:0100546', 'HP:0012474'}	{'Carotid artery stenosis', 'Carotid artery occlusion'}	{'Carotid stenosis', 'Narrowing of carotid artery', 'Obstructed carotid artery'}	{'I6529'}
HPO_ICD:1331	{'HP:0001387', 'HP:0012478'}	{'Temporomandibular joint ankylosis', 'Joint stiffness'}	{'Ankylosis of temporomandibular joint', 'Adhesion of the temporomandibular joint', 'Stiff joints', 'Rigidity of the temporomandibular joint', 'Joint stiffness', 'Temporomandibular joint fusion', 'Freezing of jaw joint', 'Freezing of the temporomandibular joint', 'Stiff joint'}	{'M26619', 'M2560'}
HPO_ICD:1332	{'HP:0012481', 'HP:0012482'}	{'Frontal venous angioma', 'Cerebral venous angioma'}	{'Developmental Venous Anomaly'}	{'Q283'}
HPO_ICD:1333	{'HP:0012486'}	{'Myelitis'}	{'Inflammation of spinal cord'}	{'G0491'}
HPO_ICD:1334	{'HP:0012490'}	{'Panniculitis'}	{'Inflammation of fat tissue', 'Inflammation of adipose tissue'}	{'M356', 'M793'}
HPO_ICD:1335	{'HP:0012505'}	{'Enlarged pituitary gland'}	set()	{'E236'}
HPO_ICD:1336	{'HP:0012508'}	{'Metamorphopsia'}	set()	{'H5315'}
HPO_ICD:1337	{'HP:0500086', 'HP:0012511'}	{'Optic nerve gray crescent', 'Temporal optic disc pallor'}	{'Temporal gray pigmentary crescent'}	{'H47399'}
HPO_ICD:1338	{'HP:0012531', 'HP:0012532'}	{'Chronic pain', 'Pain'}	{'Chronic pain', 'Long-lasting pain', 'Pain'}	{'R52'}
HPO_ICD:1339	{'HP:0100963', 'HP:0012533'}	{'Hyperesthesia', 'Allodynia'}	{'Hyperaesthesia'}	{'R203'}
HPO_ICD:1340	{'HP:0012538', 'HP:0002608'}	{'Gluten intolerance', 'Celiac disease'}	{'Gluten intolerance', 'Gluten sensitivity', 'Celiac sprue', 'Celiac disease'}	{'K9041', 'K900'}
HPO_ICD:1341	{'HP:0012539'}	{'Non-Hodgkin lymphoma'}	set()	{'C8590', 'C8350'}
HPO_ICD:1342	{'HP:0012541'}	{'Cephalohematoma'}	{'Cephalohaematoma'}	{'P120'}
HPO_ICD:1343	{'HP:0012578'}	{'Membranous nephropathy'}	{'Membranous glomerulonephritis'}	{'N032', 'N059'}
HPO_ICD:1344	{'HP:0012579'}	{'Minimal change glomerulonephritis'}	{'Minimal change disease', 'Minimal change nephropathy'}	{'N050'}
HPO_ICD:1345	{'HP:0012583'}	{'Unilateral renal hypoplasia'}	{'Small kidney on one side', 'Underdeveloped kidney on one side'}	{'Q603'}
HPO_ICD:1346	{'HP:0012584'}	{'Bilateral renal hypoplasia'}	set()	{'Q604'}
HPO_ICD:1347	{'HP:0012587'}	{'Macroscopic hematuria'}	{'Bloody urine', 'Gross hematuria'}	{'R310'}
HPO_ICD:1348	{'HP:0012614'}	{'Abnormal urine cytology'}	set()	{'R828'}
HPO_ICD:1349	{'HP:0012623'}	{'Stage 1 chronic kidney disease'}	set()	{'N181'}
HPO_ICD:1350	{'HP:0012625'}	{'Stage 3 chronic kidney disease'}	set()	{'N183'}
HPO_ICD:1351	{'HP:0012629'}	{'Phakodonesis'}	{'Phacodonesis', 'Trembling eye lens'}	{'H278'}
HPO_ICD:1352	{'HP:0012636'}	{'Retinal vein occlusion'}	set()	{'H348192'}
HPO_ICD:1353	{'HP:0002403', 'HP:0007256', 'HP:0012641'}	{'Decreased intracranial pressure', 'Positive Romberg sign', 'Abnormal pyramidal sign'}	{'Pyramidal tract signs', 'Corticospinal signs', 'Pyramidal signs', 'Intracranial hypotension'}	{'R29818', 'G968'}
HPO_ICD:1354	{'HP:0012646'}	{'Retractile testis'}	{'Retractile testicle'}	{'Q5522'}
HPO_ICD:1355	{'HP:0012652'}	{'Exercise-induced asthma'}	{'Exercise-induced asthma'}	{'J45990'}
HPO_ICD:1356	{'HP:0012653'}	{'Status asthmaticus'}	{'Acute severe asthma'}	{'J45901', 'J45902'}
HPO_ICD:1357	{'HP:0012701'}	{'Bowel urgency'}	{'Fecal urgency'}	{'R152'}
HPO_ICD:1358	{'HP:0012710'}	{'Ingrown nail'}	{'Ingrown nail'}	{'L600'}
HPO_ICD:1359	{'HP:0012723'}	{'Sinoatrial block'}	set()	{'I455'}
HPO_ICD:1360	{'HP:0012727'}	{'Thoracic aortic aneurysm'}	{'Dilatation of the thoracic aorta'}	{'I712'}
HPO_ICD:1361	{'HP:0012735'}	{'Cough'}	{'Cough', 'Coughing'}	{'R05'}
HPO_ICD:1362	{'HP:0030772', 'HP:0012744'}	{'Femoral aplasia', 'Proximal femoral focal deficiency'}	{'Absent femur', 'Absent thighbone', 'Aplasia of the femur'}	{'Q7240'}
HPO_ICD:1363	{'HP:0012764'}	{'Orthopnea'}	set()	{'R0601'}
HPO_ICD:1364	{'HP:0012768'}	{'Neonatal asphyxia'}	{'Asphyxia neonatorum'}	{'P84'}
HPO_ICD:1365	{'HP:0012798'}	{'Pulmonary lymphangiomyomatosis'}	{'Pulmonary myomatosis', 'Lymphangioleiomyomatosis'}	{'J8481'}
HPO_ICD:1366	{'HP:0012803'}	{'Anisometropia'}	set()	{'H5231'}
HPO_ICD:1367	{'HP:0012859'}	{'Esophageal leukoplakia'}	{'Esophageal epidermoid metaplasia'}	{'K228'}
HPO_ICD:1368	{'HP:0012871'}	{'Varicocele'}	{'Vaginal varicocele'}	{'I861'}
HPO_ICD:1369	{'HP:0012873'}	{'Absent vas deferens'}	{'Absent ductus deferens', 'Congenital absence of the vas deferens', 'Absent deferent duct'}	{'Q554'}
HPO_ICD:1370	{'HP:0012876'}	{'Premature ejaculation'}	{'Premature ejaculation'}	{'F524'}
HPO_ICD:1371	{'HP:0012879', 'HP:0012875', 'HP:0012877'}	{'Abnormal ejaculation', 'Anejaculation', 'Retrograde ejaculation'}	{'Ejaculatory incompetence'}	{'N5319', 'N5313', 'N5311', 'N5314'}
HPO_ICD:1372	{'HP:0012878'}	{'Retarded ejaculation'}	{'Delayed ejaculation'}	{'N5311', 'F5232'}
HPO_ICD:1373	{'HP:0012884'}	{'Fallopian tube torsion'}	{'Twisted fallopian tube'}	{'N83529'}
HPO_ICD:1374	{'HP:0012889'}	{'Cervical endometriosis'}	set()	{'N800'}
HPO_ICD:1375	{'HP:0020103'}	{'Invasive pulmonary aspergillosis'}	set()	{'B440'}
HPO_ICD:1376	{'HP:0025004'}	{'Hallux rigidus'}	{'Arthritis of the big toe'}	{'M2020', 'M2022', 'M2021'}
HPO_ICD:1377	{'HP:0025127', 'HP:0040162'}	{'Actinic keratosis', 'Orthokeratosis'}	{'Solar keratosis'}	{'L570'}
HPO_ICD:1378	{'HP:0025188', 'HP:0008030'}	{'Retinal vasculitis', 'Retinal arteritis'}	{'Retinal vaculitis'}	{'H35069', 'H35063', 'H35061', 'H35062'}
HPO_ICD:1379	{'HP:0025246'}	{'Trichilemmal cyst'}	{'Pilar cyst'}	{'L7212'}
HPO_ICD:1380	{'HP:0025252'}	{'Geographic tongue'}	{'Glossitis areata exfoliativa'}	{'K141'}
HPO_ICD:1381	{'HP:0025253'}	{'Claustrophobia'}	set()	{'F40240'}
HPO_ICD:1382	{'HP:0025372', 'HP:0025267'}	{'Snoring', 'Loud snoring'}	{'Has loud snoring', 'Snores', 'Snoring symptoms', 'Heavy snoring', 'Snores loudly', 'Snore', 'Have loud snoring'}	{'R0683'}
HPO_ICD:1383	{'HP:0025312'}	{'Esophoria'}	set()	{'H5051'}
HPO_ICD:1384	{'HP:0025313'}	{'Exophoria'}	set()	{'H5052'}
HPO_ICD:1385	{'HP:0025342'}	{'Central retinal artery occlusion'}	set()	{'H3413', 'H3412', 'H3411', 'H3410'}
HPO_ICD:1386	{'HP:0025452'}	{'Pyoderma gangrenosum'}	set()	{'L88'}
HPO_ICD:1387	{'HP:0025469'}	{'Anagen effluvium'}	set()	{'L651'}
HPO_ICD:1388	{'HP:0025470'}	{'Telogen effluvium'}	set()	{'L650'}
HPO_ICD:1389	{'HP:0025488'}	{'Detrusor sphincter dyssynergia'}	set()	{'N3644'}
HPO_ICD:1390	{'HP:0025502'}	{'Overweight'}	set()	{'E663'}
HPO_ICD:1391	{'HP:0025508'}	"{""Gottron's papules""}"	{'Gottron papules'}	{'L944'}
HPO_ICD:1392	{'HP:0025520'}	{'Calcinosis cutis'}	{'Cutaneous calcification'}	{'L942'}
HPO_ICD:1393	{'HP:0025586', 'HP:0500076'}	{'Alternating hypertropia', 'Hypertropia'}	set()	{'H5022', 'H5021'}
HPO_ICD:1394	{'HP:0025608'}	{'Cicatricial ectropion'}	set()	{'H02111', 'H02113', 'H02112', 'H02114', 'H02119', 'H02115', 'H02116'}
HPO_ICD:1395	{'HP:0100516', 'HP:0010788', 'HP:0100615', 'HP:0010786', 'HP:0100650', 'HP:0010784', 'HP:0030416', 'HP:0025635', 'HP:0100850', 'HP:0100787', 'HP:0100517'}	{'Ureteral polyp', 'Uterine neoplasm', 'Urinary tract neoplasm', 'Ovarian neoplasm', 'Neoplasm of the penis', 'Prostate neoplasm', 'Vaginal neoplasm', 'Neoplasm of the ureter', 'Testicular neoplasm', 'Vulvar neoplasm', 'Neoplasm of the urethra'}	{'Neoplasia of the urethra', 'Neoplasm of the ovaries', 'Urinary tract neoplasia', 'Ovarian cancer', 'Vaginal neoplasia', 'Vaginal tumor', 'Neoplasia of the ureters', 'Testicular cancer', 'Testicular tumor', 'Neoplasm of the ovary', 'Neoplasia of the penis', 'Uterine neoplasia', 'Polyp of the ureter', 'Neoplasm of the vulva', 'Tumor of the vulva', 'Ureter polyp', 'ureter, cancer of', 'Testicular neoplasia', 'Ovarian tumor', 'Uterine cancer', 'Uterine tumor', 'Penis tumor', 'Ovarian neoplasia'}	{'D4959', 'C669', 'C661', 'C662'}
HPO_ICD:1396	{'HP:0030002'}	{'Nocturnal lagophthalmos'}	{'Eyelids stay open at night', 'Inability to close the eyelids at night'}	{'H02209'}
HPO_ICD:1397	{'HP:0030003'}	{'Paralytic lagophthalmos'}	set()	{'H02232', 'H02234', 'H02231', 'H02235', 'H02233', 'H02236', 'H02239'}
HPO_ICD:1398	{'HP:0030004'}	{'Cicatricial lagophthalmos'}	{'Eyelids stay open due to scarring', 'Inability to close the eyelids due to scarring'}	{'H02211', 'H02214', 'H02212', 'H02219', 'H02215', 'H02216', 'H02213'}
HPO_ICD:1399	{'HP:0030008'}	{'Cervical agenesis'}	{'Aplasia of the cervix', 'Absent cervix', 'Cervical aplasia'}	{'Q515'}
HPO_ICD:1400	{'HP:0030009'}	{'Cervical insufficiency'}	{'Incompetent cervix'}	{'N883'}
HPO_ICD:1401	{'HP:0030010'}	{'Hydrometrocolpos'}	set()	{'N898'}
HPO_ICD:1402	{'HP:0030011'}	{'Imperforate hymen'}	set()	{'Q523'}
HPO_ICD:1403	{'HP:0030015'}	{'Female anorgasmia'}	{'Female orgasmic disorder'}	{'F5231'}
HPO_ICD:1404	{'HP:0030017'}	{'Vaginismus'}	set()	{'N942'}
HPO_ICD:1405	{'HP:0100687', 'HP:0030024'}	{'Polyotia', 'Pretragal ectopia'}	{'Extra cartilage in front of the ear', 'Accessory Tragus', 'Pretragal Duplication'}	{'Q170'}
HPO_ICD:1406	{'HP:0030049'}	{'Brain abscess'}	{'Brain abscess'}	{'G060'}
HPO_ICD:1407	{'HP:0030050'}	{'Narcolepsy'}	set()	{'G47419'}
HPO_ICD:1408	{'HP:0030062'}	{'Craniopharyngioma'}	set()	{'D444'}
HPO_ICD:1409	{'HP:0030066'}	{'Ependymoblastoma'}	set()	{'C719'}
HPO_ICD:1410	{'HP:0030068'}	{'Olfactory esthesioneuroblastoma'}	set()	{'C300'}
HPO_ICD:1411	{'HP:0030075'}	{'Ductal carcinoma in situ'}	set()	{'D0510'}
HPO_ICD:1412	{'HP:0030359', 'HP:0030357', 'HP:0030078', 'HP:0100528', 'HP:0030358'}	{'Lung adenocarcinoma', 'Pleuropulmonary blastoma', 'Non-small cell lung carcinoma', 'Small cell lung carcinoma', 'Squamous cell lung carcinoma'}	{'Oat cell lung cancer', 'Non-small cell lung cancer', 'Oat cell carcinoma of lung', 'Small cell lung cancer'}	{'C3490'}
HPO_ICD:1413	{'HP:0030079'}	{'Cervix cancer'}	set()	{'C539'}
HPO_ICD:1414	{'HP:0006721', 'HP:0004848', 'HP:0030080'}	{'Burkitt lymphoma', 'Acute lymphoblastic leukemia', 'Ph-positive acute lymphoblastic leukemia'}	{'Acute lymphoid leukemia', 'Acute lymphatic leukemia', 'Acute lymphocytic leukemia', 'Philadelphia-positive acute lymphoblastic leukemia'}	{'C9100', 'C8370'}
HPO_ICD:1415	{'HP:0030127'}	{'Endometriosis'}	set()	{'N809'}
HPO_ICD:1416	{'HP:0030142', 'HP:0030143', 'HP:0030144'}	{'Hypoactive bowel sounds', 'Abnormal bowel sounds', 'Hyperactive bowel sounds'}	{'Decreased bowel sounds', 'Abnormal bowel sounds', 'Increased bowel sounds'}	{'R1912', 'R1911', 'R1915'}
HPO_ICD:1417	{'HP:0030148'}	{'Heart murmur'}	{'Cardiac murmurs', 'Heart murmur', 'Heart murmurs', 'Cardiac murmur'}	{'R011'}
HPO_ICD:1418	{'HP:0030149'}	{'Cardiogenic shock'}	{'Cardiovascular shock'}	{'R570'}
HPO_ICD:1419	{'HP:0030150'}	{'Plasmacytosis'}	set()	{'D72822'}
HPO_ICD:1420	{'HP:0030151'}	{'Cholangitis'}	{'Bile duct inflammation'}	{'K8031', 'K8032', 'K8033', 'K8035', 'K8036', 'K8037', 'K8034', 'K830', 'K8030'}
HPO_ICD:1421	{'HP:0030153'}	{'Cholangiocarcinoma'}	{'Bile duct cancer'}	{'C221'}
HPO_ICD:1422	{'HP:0030154'}	{'Gallbladder perforation'}	{'Gall bladder perforation'}	{'K822'}
HPO_ICD:1423	{'HP:0030155'}	{'Scrotal pain'}	{'Scrotal pain'}	{'N5082'}
HPO_ICD:1424	{'HP:0030158'}	{'Cervical ectropion'}	{'Cervical erosion', 'Cervical ectopy'}	{'N86'}
HPO_ICD:1425	{'HP:0030159'}	{'Cervical polyp'}	{'Cervical tumor'}	{'N841', 'D4959'}
HPO_ICD:1426	{'HP:0030160'}	{'Cervicitis'}	{'Uterine cervix inflammation', 'Uterine cervicitis'}	{'N72'}
HPO_ICD:1427	{'HP:0030161'}	{'Vaginal pruritus'}	set()	{'L293'}
HPO_ICD:1428	{'HP:0030169'}	{'Gastric varix'}	{'Gastric varices'}	{'I864'}
HPO_ICD:1429	{'HP:0030665', 'HP:0002322', 'HP:0002174', 'HP:0002345', 'HP:0025387', 'HP:0002080', 'HP:0030186'}	{'Postural tremor', 'Resting tremor', 'Intention tremor', 'Rubral tremor', 'Kinetic tremor', 'Action tremor', 'Pill-rolling tremor'}	"{""Holmes' tremor"", 'Tremor at rest', 'Essential tremor', 'Pill rolling', 'Terminal tremor', 'Parkinsonian tremor', 'Ataxic tremor', 'Rest tremor', 'Tremor, postural', 'Cerebellar tremor', 'Resting tremor'}"	{'G252', 'G250'}
HPO_ICD:1430	{'HP:0030213'}	{'Emotional blunting'}	set()	{'R4589'}
HPO_ICD:1431	{'HP:0030214'}	{'Hypersexuality'}	{'Sex addiction'}	{'F528'}
HPO_ICD:1432	{'HP:0030242'}	{'Portal vein thrombosis'}	{'Blood clot in portal vein'}	{'I81'}
HPO_ICD:1433	{'HP:0030261'}	{'Absent penis'}	{'Aplasia of the penis', 'Penis aplasia', 'Absent penis', 'Aphallia'}	{'Q555'}
HPO_ICD:1434	{'HP:0100599', 'HP:0030264', 'HP:0030265'}	{'Webbed penis', 'Bifid penis', 'Wide penis'}	{'Penile duplication', 'Diphallia', 'Webbed penis', 'Wide penis'}	{'Q5569'}
HPO_ICD:1435	{'HP:0030688', 'HP:0030345', 'HP:0030689'}	{'Abnormal circulating luteinizing hormone level', 'Decreased glucagon level', 'Increased glucagon level'}	{'Increased circulating lutropin', 'Abnormal luteinizing hormone level'}	{'R891'}
HPO_ICD:1436	{'HP:0030393'}	{'Endolymphatic sac tumor'}	{'Low-grade adenocarcinoma of endolymphatic sac origin', 'Aggressive papillary middle ear tumor', 'Heffner tumor'}	{'D140'}
HPO_ICD:1437	{'HP:0030394'}	{'Fallopian tube carcinoma'}	set()	{'C5700'}
HPO_ICD:1438	{'HP:0030405'}	{'Pancreatic endocrine tumor'}	set()	{'D490', 'D137'}
HPO_ICD:1439	{'HP:0030408'}	{'Pineoblastoma'}	{'Pinealoblastoma'}	{'C753'}
HPO_ICD:1440	{'HP:0030413'}	{'Squamous cell carcinoma of the tongue'}	set()	{'C029'}
HPO_ICD:1441	{'HP:0030417', 'HP:0030418'}	{'Vulvar melanoma', 'Squamous cell carcinoma of the vulva'}	{'Vulval squamous cell carcinoma'}	{'C519'}
HPO_ICD:1442	{'HP:0030419'}	{'Bartholin gland carcinoma'}	set()	{'C510'}
